主键ID,企业名称,检查实施单位,检查时间,检查事项,检查结果,时间戳,统一社会信用代码
dc70b16b08fa49c6b21a123db5192152,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有委托方对受托方生产行为进行监督的记录。,1,31/7/2024 10:20:21,91110228074149617X
d7a298ca094e4ef48e553c53a8ab0a4f,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立和保存生产投料记录，包括投料品名、生产日期或批号、使用数量等。,1,31/7/2024 10:15:24,91110228665623296N
d5b5b7a72696464cb895de007ef9d66f,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,委托方持有保健食品注册证书或注册转备案凭证，受托方具备相应的生产能力且能完成生产委托品种的全部生产过程。,1,31/7/2024 10:20:21,91110228074149617X
d5a69b6f7cfa4a2699e2fd620843b5b7,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,生产或使用的新食品原料，限定于国务院卫生行政部门公吿的新食品原料范围内。,1,31/7/2024 10:15:24,91110228665623296N
d23e3e63511a44beb2062bfc4b356476,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,食品生产加工用水的水质符合规定要求并有检测报告，与其他不与食品接触的用水以完全分离的管路输送。,1,31/7/2024 10:15:24,91110228665623296N
d1b0b0edb18343269bccc7f60d98db6a,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,卫生间保持清洁，未与食品生产、包装或贮存等区域直接连通。,1,31/7/2024 10:15:24,91110228665623296N
d0cd6e2ed83648e79c82bc5df61e5d4f,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,设备布局和工艺流程、主要生产设备设施与准予食品生产许可时保持一致。,1,31/7/2024 10:20:21,91110228074149617X
d014fa52689c47e1a74406e20630cec6,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现使用药品生产食品，未发现仅用于保健食品的原料生产保健食品以外的食品。,1,31/7/2024 10:20:21,91110228074149617X
cd590ca3ae474616b72e2d8a35b845bd,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,签订委托生产合同，约定委托生产的食品品种、委托期限等内容。,1,31/7/2024 10:20:21,91110228074149617X
cce4eadaf69c475c8886fd7c2e606409,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,车间内使用的洗涤剂、消毒剂等化学品明显标示、分类贮存，与食品原料、半成品、成品、包装材料等分隔放置，并有相应的使用记录。,1,31/7/2024 10:20:21,91110228074149617X
c97766045743484cb531003b4c254692,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,生产设备设施定期维护保养，并有相应的记录。,1,31/7/2024 10:15:24,91110228665623296N
c8028623c31446958864d312eb6a7cf4,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,对自查发现食品安全问题，立即采取整改、停止生产等措施，并按规定向所在地市场监督管理部门报告。,1,31/7/2024 10:15:24,91110228665623296N
c6ebe8660f3d4f3287eee9613242f466,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,查验食品原料、食品添加剂、食品相关产品供货者的许可证、产品合格证明文件等；供货者无法提供有效合格证明文件的，有检验记录。,1,31/7/2024 10:20:21,91110228074149617X
c5fee222243444678aaf14754c1a378e,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立食品安全自查制度，并定期对食品安全状况进行检查评价。,1,31/7/2024 10:15:24,91110228665623296N
c5f5be31d21f4cb39e206be6d5320e2f,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现使用非食品原料、食品添加剂以外的化学物质、回收食品、超过保质期与不符合食品安全标准的食品原料和食品添加剂投入生产。,1,31/7/2024 10:20:21,91110228074149617X
c217ccff655047f1ad34ed1829f625c8,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,食品添加剂生产使用的原料和生产工艺符合产品标准规定。复配食品添加剂配方发生变化的，按规定报告。,1,31/7/2024 10:15:24,91110228665623296N
c013a884cb48464dbe8af1dc00f5cfa4,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,委托生产的食品标签清晰标注委托方、受托方的名称、地址、联系方式等信息。,1,31/7/2024 10:15:24,91110228665623296N
bce98e3173b24ed4be16792ce4dfe1a5,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,实施不安全食品的召回，召回和处理情况向所在地市场监管部门报告。,1,31/7/2024 10:15:24,91110228665623296N
b571eeda18cc485f90ab5a4b3acf50aa,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,厂区无扬尘、无积水，厂区、车间卫生整洁。,1,31/7/2024 10:20:21,91110228074149617X
b16132dfd46e484aad8a55f0af070e1f,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,定期对生产质量管理体系的运行情况进行自查，保证其有效运行，并向所在地县级人民政府市场监督管理部门提交自查报告，自查发现问题整改率达100%。,1,31/7/2024 10:15:24,91110228665623296N
af4a1b95ced946bb9dd7445fec07540e,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立并实施食品安全追溯制度，并有相应记录。,1,31/7/2024 10:15:24,91110228665623296N
a83eb11e7feb4633a8234369d1c7b7c6,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,对出厂的婴幼儿配方食品、特殊医学用途婴儿配方食品等按照要求批批全项目自行检验，每年对全项目检验能力进行验证。,1,31/7/2024 10:15:24,91110228665623296N
a64c10831de147d7b79dff45a71d5f93,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,车间内使用的洗涤剂、消毒剂等化学品明显标示、分类贮存，与食品原料、半成品、成品、包装材料等分隔放置，并有相应的使用记录。,1,31/7/2024 10:15:24,91110228665623296N
a6436ef62a654b88a2ebd92f23fc1075,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,生产特殊食品使用的原料、食品添加剂与注册或备案的技术要求一致。,1,31/7/2024 10:20:21,91110228074149617X
a6102ba8c2bb4401b26d5af9925b94f8,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有召回计划、公告等相应记录；召回食品有处置记录。,1,31/7/2024 10:15:24,91110228665623296N
a2e4c655e94d43fea2755818b1b73349,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,批生产记录真实、完整、可追溯，批生产记录中的生产工艺和参数等与工艺规程和有关制度要求一致。,1,31/7/2024 10:20:21,91110228074149617X
9dd47fc0e6484f6dbf0f17023a20b8f6,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现食品安全追溯信息记录不真实、不准确等情况。,1,31/7/2024 10:15:24,91110228665623296N
9c13b896619c4ae4b626e4e29c5b0247,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现食品、食品添加剂的标签、说明书涉及疾病预防、治疗功能，未发现保健食品之外的食品标签、说明书涉及保健功能。,1,31/7/2024 10:15:24,91110228665623296N
9825ae49dd0a4a19bd79225f44c837f3,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,厂区、车间与有毒、有害场所及其他污染源保持规定的距离或具备有效防范措施。,1,31/7/2024 10:15:24,91110228665623296N
9429d4e69aa64f7c827f9daafea0aecf,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有定期排查食品安全风险隐患的记录。,1,31/7/2024 10:15:24,91110228665623296N
93ae055be68449e089364ca9145f1aed,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现食品安全追溯信息记录不真实、不准确等情况。,1,31/7/2024 10:20:22,91110228074149617X
925ddf5e30ee44d09c84e444fe5c28fc,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立信息化食品安全追溯体系的，电子记录信息与纸质记录信息保持一致。,1,31/7/2024 10:15:24,91110228665623296N
901e020d766e4595b6ace164a957d778,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,进货查验记录及证明材料真实、完整，记录和凭证保存期限符合要求。,1,31/7/2024 10:15:24,91110228665623296N
8f49521403e3452391cccc7f2d3f952b,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,食品添加剂专库或专区贮存，明显标示，专人管理。,1,31/7/2024 10:15:24,91110228665623296N
8ddaae1890e84342ae1eb37983c32862,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,卫生间保持清洁，未与食品生产、包装或贮存等区域直接连通。,1,31/7/2024 10:20:21,91110228074149617X
89373db5e49942ab9b989f50a34702b0,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现聘用禁止从事食品安全管理的人员。,1,31/7/2024 10:15:24,91110228665623296N
8769e52da4444e00a58fd4f7985705e7,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现待加工食品与直接入口食品、原料与成品交叉污染。,1,31/7/2024 10:15:24,91110228665623296N
850612ebd5e34f9993ac5c67c97ed25a,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,定期检查防鼠、防蝇、防虫害装置的使用情况并有相应检查记录，生产场所无虫害迹象。,1,31/7/2024 10:20:21,91110228074149617X
818eba6df7be424ea505d4276d5e2da7,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,签订委托生产合同，约定委托生产的食品品种、委托期限等内容。,1,31/7/2024 10:15:24,91110228665623296N
80301ba40ebd4e3ab0ef673e4a5f75b0,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,生产或使用的新食品原料，限定于国务院卫生行政部门公吿的新食品原料范围内。,1,31/7/2024 10:20:21,91110228074149617X
78a565c887894a7f8f5d91f3a1370694,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现转基因食品、辐照食品未按规定标示。,1,31/7/2024 10:15:24,91110228665623296N
7030341234b049209d790c91be4916bd,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,保健食品原料提取物或原料前处理符合要求。,1,31/7/2024 10:20:21,91110228074149617X
6b075d0bcd0e45e5b2e467f0b19449e3,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有更衣、洗手、干手、消毒等卫生设备设施，满足正常使用。,1,31/7/2024 10:20:21,91110228074149617X
693f4415607d4c50a28ed07a04c459f4,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,不合格品在划定区域存放，具有明显标示。,1,31/7/2024 10:15:24,91110228665623296N
663aa3c952064995b944e86ea04e6e18,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,使用的食品原料、食品添加剂、食品相关产品的品种与索证索票、进货查验记录内容一致。,1,31/7/2024 10:15:24,91110228665623296N
6240d952184341388bba3c7e11e5d1e1,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,食品添加剂标签载明“食品添加剂”字样，并标明贮存条件、生产者名称和地址、食品添加剂的使用范围、用量和使用方法。,1,31/7/2024 10:15:24,91110228665623296N
5f4424f2441344f99e24ec3c9f690e2e,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,对前次监督检查发现的问题完成整改。,1,31/7/2024 10:15:24,91110228665623296N
5e33f907231749eca4cd3da08e0322e4,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,食品添加剂生产使用的原料和生产工艺符合产品标准规定。复配食品添加剂配方发生变化的，按规定报告。,1,31/7/2024 10:20:21,91110228074149617X
5be9141912a04a1592cef9a8a13b8a26,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有更衣、洗手、干手、消毒等卫生设备设施，满足正常使用。,1,31/7/2024 10:15:24,91110228665623296N
5b7c3618527847178aaf5fb3eea27059,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,生产的食品、食品添加剂在许可范围内。,1,31/7/2024 10:20:21,91110228074149617X
510b907bf52944d5a2403f9efe8f07d1,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,实际生产的特殊食品按规定注册或备案，注册证书或备案凭证符合要求。,1,31/7/2024 10:20:21,91110228074149617X
4e9a13f40bf340f5b973bca4ecdc29af,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,仓库温湿度符合要求。,1,31/7/2024 10:15:24,91110228665623296N
4b0ae0968a124a45b049f472758194e6,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现超范围、超限量使用食品添加剂的情况。,1,31/7/2024 10:15:24,91110228665623296N
